,Datetime,Tweet Id,Text,Username,Media
272,2021-04-27 14:21:00+00:00,1387049143227404292,"Disappointed in Goans, Dr Oscar Rebello urges people to understand the gravity of Pandemic https://t.co/YVuUlyQd2y via @@goanewshub",goanewshub,
273,2021-04-27 14:17:23+00:00,1387048234233651207,"We can prevent the spread of Corona virus without imposing lockdown if the Police discharge their duties effectively to implement Covid-19 protocol and the people follow the Covid-19 norms: @DrPramodPSawant
https://t.co/wJVNSnx96n",goanewshub,
274,2021-04-27 14:13:46+00:00,1387047321494462471,We can prevent the spread of Corona virus without imposing lockdown if the Police discharge their duties effectively to implement Covid-19 protocol and the people follow the Covid-19 norms: @DrPramodPSawant https://t.co/S6TwAO2Ewr,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez_IL9sVcA82MaA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez_IL9sVcA82MaA?format=jpg&name=large', type='photo')]"
275,2021-04-27 14:11:27+00:00,1387046741267009541,Chief Minister interacts with police force via video conferencing https://t.co/xADXsgBhLf via @@goanewshub,goanewshub,
276,2021-04-27 14:08:16+00:00,1387045940142370822,Educationalists welcome decision of postponing Board exam but concern over the future https://t.co/jxzTY8wAQX via @@goanewshub,goanewshub,
277,2021-04-27 14:05:20+00:00,1387045202024493062,"2110  new infections, 31 died due to covid-19 in Goa https://t.co/5XXQak2NFO via @@goanewshub",goanewshub,
278,2021-04-27 14:01:17+00:00,1387044182917713930,"Project Director for National Highway 17B, PS Doddamani expired today while undergoing treatment at a hospital in South Goa https://t.co/qrvtINzhiJ",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez_FVRXUcAILReB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez_FVRXUcAILReB?format=jpg&name=large', type='photo')]"
279,2021-04-27 14:00:34+00:00,1387044002050953224,"#COVID19: 2110 new infections, 31 deaths, 210 hospitalisations leave Goa with 16591 active cases on Tuesday",goanewshub,
280,2021-04-27 12:45:39+00:00,1387025148629245954,".@DHS_Goa issues corrected figures on #COVID19 deaths.  31 died due to infection on Tuesday. 
05 deaths at SGDH 
23 deaths at GMC
01death at ESI 
01 death at North Goa Private hospital 
01 death at south Goa Private hospital GMC",goanewshub,
281,2021-04-27 12:38:20+00:00,1387023308055400448,.@digambarkamat on Tuesday congratulated all the 4 @INCGoa @altone_d  winning candidates  of Quepem Municipal Council. https://t.co/PXc7csKKWA,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez-yWP6VUAA3rG0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez-yWP6VUAA3rG0?format=jpg&name=large', type='photo')]"
282,2021-04-27 11:36:15+00:00,1387007682133983237,"#COVID19 update: 23 succumbed to the infection on Tuesday.
05 deaths  at SGDH 
18  deaths  at GMC",goanewshub,
283,2021-04-27 11:08:47+00:00,1387000771003158536,".@visrane inspected the oxygen supply to GMCH amidst rising number of #COVID19 cases in the state. GMCH requires 1 crore litres of oxygen per day, which might increase to 3 crores in the days to come. https://t.co/v7UH5HSupu",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez-d00ZWQAIWq0-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez-d00ZWQAIWq0-?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/Ez-d10zXEAQe59N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez-d10zXEAQe59N?format=jpg&name=large', type='photo')]"
284,2021-04-27 11:02:53+00:00,1386999284021686272,Goans are gasping for Governance: Rahul Mhambre https://t.co/FVTCO6fR6l via @@goanewshub,goanewshub,
285,2021-04-27 11:00:23+00:00,1386998655849172992,Goa waits for consignment from SII to open the vaccination for all https://t.co/GiYGdWZeOd via @@goanewshub,goanewshub,
286,2021-04-27 10:56:57+00:00,1386997790425829378,AAP Welcomes CEC’s recommendations on Double tracking and Power Project https://t.co/N66vE4TndD via @@goanewshub,goanewshub,
287,2021-04-27 10:53:14+00:00,1386996856014598147,"#Corona#Spike#Sattari# Due to the rising covid cases in Sattari. The Ustem villagers and the Nagargao village panchayat have decided that to entry for outsiders who are visiting the famous Ustem Bandhara from 26 April 2021, say villagers. https://t.co/0m7TvQnYOW",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez-aShcVoAAnxp-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez-aShcVoAAnxp-?format=jpg&name=large', type='photo')]"
288,2021-04-27 10:52:21+00:00,1386996634928652292,Team Goa approach has paved a way forward for a United Goa — Vijai https://t.co/0gnHdijXzN via @@goanewshub,goanewshub,
289,2021-04-27 09:20:39+00:00,1386973555838136320,Now get medication immediately after testing for symptomatic COVID-19 patients https://t.co/wJjbcgHXQ2 via @@goanewshub,goanewshub,
290,2021-04-27 08:52:27+00:00,1386966462753959936,"Corona#Spike# Sattari# Sameer Gawas a youth from Massordem village, Valpoi constituency passed away today, due to the covid 19 disease. He was admitted in Goa Medical College, Bambolim. https://t.co/pff9khZpVW",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez9-pZqVcAIqxh-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez9-pZqVcAIqxh-?format=jpg&name=large', type='photo')]"
291,2021-04-27 07:40:04+00:00,1386948245948010497,Sawant will delay lockdown by one week to save himself from being targeted: Khaunte https://t.co/3fGO15OpAA via @@goanewshub,goanewshub,
292,2021-04-27 07:19:31+00:00,1386943071581990912,"With the number of covid-19 positive patients increasing in GMCH, the doctors on duty are seen doing their extra bit to ensure that the infrastructure &amp; facilities are provided to the infected patient. A glimpse of doctor on duty, Dr Charan, helping to carry the bed. https://t.co/ZaLkZkTAYW",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez9pXjtXsAADWpM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez9pXjtXsAADWpM?format=jpg&name=large', type='photo')]"
293,2021-04-27 07:11:03+00:00,1386940944423915520,CM @DrPramodPSawant held a meeting with Police dept @DGP_Goa through video conferencing. https://t.co/X93DBstZMW,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez9nbpSXIAA9Cai?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez9nbpSXIAA9Cai?format=jpg&name=large', type='photo')]"
294,2021-04-27 06:09:19+00:00,1386925408638046209,"ICG to organize discussion on ‘Pandemics : Past, Present and Future’ on May 5  https://t.co/wrrn2zKd8A via @@goanewshub",goanewshub,
295,2021-04-27 06:04:59+00:00,1386924316575494145,Goa-based doctor Ella-Marie Filinto Sequeira has this interesting and most important findings about COVID-19 second wave. Watch this video https://t.co/Ny2Zvxgp6h,goanewshub,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386924090867392513/pu/img/p7VKzLfGeBWmLG_1.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386924090867392513/pu/vid/320x580/h7u1KSb1YvtHTfWu.mp4?tag=12', bitrate=632000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386924090867392513/pu/vid/352x640/RLgOClYDhigNp0Mi.mp4?tag=12', bitrate=950000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386924090867392513/pu/pl/PP5KXZikZSSaGzCG.m3u8?tag=12&container=fmp4', bitrate=None)], duration=111.2, type='video')]"
296,2021-04-27 06:02:09+00:00,1386923603803852800,"Goa Pradesh Youth Congress congratulates Goan NGOs for cancellation of double tracking, TANMAR power line https://t.co/iLc36e6anZ via @@goanewshub",goanewshub,
297,2021-04-27 05:59:10+00:00,1386922853388283911,Court adjourns verdict in Tejpal case to May 12 https://t.co/Y2H9ltHye8 via @@goanewshub,goanewshub,
298,2021-04-27 05:16:29+00:00,1386912110500712449,#BREAKING: Additional District Judge Kshama Joshi adjourns the final verdict in connection with Tarun Tejpal case to May 12. https://t.co/HXSSoUNaMq,goanewshub,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386912046797651970/pu/img/KbL1nPbKWUIZyXvI.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386912046797651970/pu/pl/4ogUlxeld6vFVFXq.m3u8?tag=12', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386912046797651970/pu/vid/640x352/mcfHBiCcsU-iqkHW.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386912046797651970/pu/vid/490x270/jPCOuvI7nYgxUR0M.mp4?tag=12', bitrate=256000)], duration=18.13, type='video')]"
299,2021-04-27 05:09:24+00:00,1386910326872961029,#BREAKING: Additional District Judge Kshama Joshi adjourns the final verdict in connection with Tarun Tejpal case to May 12. https://t.co/tTfdQSxzbX,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez9Ll5BVEAEk6Gt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez9Ll5BVEAEk6Gt?format=jpg&name=large', type='photo')]"
300,2021-04-27 01:49:24+00:00,1386859997984739328,Let’s see whether you can answer this puzzle !!! #puzzle https://t.co/pGPvBSKISd,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez8dz2yVoAItgSy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez8dz2yVoAItgSy?format=jpg&name=large', type='photo')]"
301,2021-04-26 18:11:01+00:00,1386744641492381699,"A #COVID19 positive person, who owns a well known eatery on Goa-Karnataka border, walked into a pharmacy at despite knowing his status. The incident has exposed lethargic attitude of some patients. The sales girl on Pharmacy questioned him for the violation. https://t.co/QAtFuQMMDg",goanewshub,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386744473917411328/pu/img/9z9FKU6ww5Ub6xeN.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386744473917411328/pu/vid/640x360/GOYfQIvuDRxv7JWu.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386744473917411328/pu/pl/w0vyioBGheYbWAuP.m3u8?tag=12', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386744473917411328/pu/vid/480x270/7dGqy-yE2h7jsd8o.mp4?tag=12', bitrate=256000)], duration=50.25, type='video')]"
302,2021-04-26 17:05:40+00:00,1386728195550941184,#BREAKING: Goa govt notifies team of its 24 officers as Nodal Officers to assist team led by IAS officer Hemant Kumar in monitor drugs and infrastructure in private covid hospitals in the state. https://t.co/ksFYk5luPI,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6l7qTXoAIMYhM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6l7qTXoAIMYhM?format=jpg&name=large', type='photo')]"
303,2021-04-26 16:50:35+00:00,1386724399793917957,GSIA supports CM for his stand against complete lockdown https://t.co/jzNSeH9A4d via @@goanewshub,goanewshub,
304,2021-04-26 16:45:48+00:00,1386723195726614529,Goa State Industries Association (GSIA) has supported CM on his stand of avoiding complete lockdown; Association President Damodar Kochkar says “we have to keep economic engine running or else we will face other type of pandemic.” https://t.co/mQrAUFjKxp,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6hYpUVcAAyunB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6hYpUVcAAyunB?format=jpg&name=large', type='photo')]"
305,2021-04-26 16:33:52+00:00,1386720192818941958,"Directorate of Higher Education asks its teaching, non-teaching staff not to attend work https://t.co/h5brEpldvK via @@goanewshub",goanewshub,
306,2021-04-26 16:26:26+00:00,1386718321697968131,"#Breaking: Directorate of Higher Education also issues circular asking the teaching and non-teaching staff not to attend their institution until further order. Earlier, Director of Education had issued similar order. https://t.co/bAyVOHPAoc",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6c8-3VIAQg4Zn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6c8-3VIAQg4Zn?format=jpg&name=large', type='photo')]"
307,2021-04-26 15:14:29+00:00,1386700215600615440,Ex-Dir of Sattari Taluka Farmers’ Society demand postponement of the Board election https://t.co/v8bkMaNOXr via @@goanewshub,goanewshub,
308,2021-04-26 15:04:07+00:00,1386697604625354753,"CEC rules against double-tracking, Tamnar project https://t.co/uxZCfsW6CW via @@goanewshub",goanewshub,
309,2021-04-26 14:56:35+00:00,1386695710418956293,"#COVID UPDATE APRIL 26, 2021 https://t.co/kZDFlYWB6T",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6IYnxXsAEux7Y?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6IYnxXsAEux7Y?format=jpg&name=large', type='photo')]"
310,2021-04-26 14:39:19+00:00,1386691365111697412,On Tamnar Project: Court may consider issuing necessary directions to the Ministry of Power &amp; Goa State Electricity Department and GTTPL to redraw and modify the alignment of additional 400 Kv line corridor between Narendra (existing) – Sangod (new) Goa and Karnataka. (2/2) https://t.co/h6YUKSW8SR,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6EcGIWYAYp4nk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6EcGIWYAYp4nk?format=jpg&name=large', type='photo')]"
311,2021-04-26 14:38:06+00:00,1386691058084454404,Victory for Environmentalists double tracking as SC’s CEC don't find any justification for undertaking a project of this nature which will destroy the fragile Eco-system of the Western Ghats (1/2) https://t.co/aktnUxRf5f,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez6EKBmXIAIDzdi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez6EKBmXIAIDzdi?format=jpg&name=large', type='photo')]"
312,2021-04-26 14:22:34+00:00,1386687149014089730,Madgaonkars have initiated the downfall of BJP government- Digambar Kamat https://t.co/QQ2bAJ57vW via @@goanewshub,goanewshub,
313,2021-04-26 14:18:28+00:00,1386686118964334592,"2321  new infections, 38 died due to covid-19 in Goa https://t.co/KLkGlx8LaT via @@goanewshub",goanewshub,
314,2021-04-26 13:48:30+00:00,1386678575294681093,"Goanewshub Impact: Directorate of Educations orders teaching, non-teaching staff not to come to school https://t.co/Toz9Je5fs6 via @@goanewshub",goanewshub,
315,2021-04-26 13:37:17+00:00,1386675752079298566,Should Goa go for immediate lockdown?,goanewshub,
316,2021-04-26 13:33:55+00:00,1386674905207377928,Goa Pradesh Youth Congress launches 24×7 Covid helpline to combat 2nd wave https://t.co/smHmNyQWhg via @@goanewshub,goanewshub,
317,2021-04-26 13:30:25+00:00,1386674025632464897,LEADER OF OPPOSITION DIGAMBAR KAMAT WITH CANDIDATES OF MODEL MARGAO AT PIMPALKATTA https://t.co/RtsDfiRWji,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez50q3SWUAUNkyR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez50q3SWUAUNkyR?format=jpg&name=large', type='photo')]"
318,2021-04-26 13:28:18+00:00,1386673493035536388,No decision on lockdown yet: CM https://t.co/QrQjhVQxVt via @@goanewshub,goanewshub,
319,2021-04-26 13:22:12+00:00,1386671958088056832,"The patients who died due to COVID-19 had arrived late to the hospital; early hospitalisation would have saved their lives. The backlog of all the test results are cleared: Dean GMCH Dr Shivanand Bandekar
https://t.co/bu4Y7yK6t0",goanewshub,
320,2021-04-26 13:15:40+00:00,1386670313291714560,Director of Education modifies his earlier order; asks teaching and non-teaching staff not to attend school till further orders. @Rohankhaunte had taken up the issue through the tweet this afternoon after which the order has come. https://t.co/0Rr9Q6GbOi,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5xS1lXEAovlRp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5xS1lXEAovlRp?format=jpg&name=large', type='photo')]"
321,2021-04-26 13:11:48+00:00,1386669341718966274,"At least till now, there is no possibility of lockdown but if same situation continues than we might have to go for it: @DrPramodPSawant https://t.co/MuuDSeAD9B",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5waUUXsAAAUYb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5waUUXsAAAUYb?format=jpg&name=large', type='photo')]"
322,2021-04-26 12:53:20+00:00,1386664692467191809,"Goa Pradesh Youth Congress launches 24x7 Covid helpline to combat 2nd wave. "" GPYC is launching this initiative as a means to provide necessary support and a one stop centre to provide COVID19 suppprt"" : GPYC President @varadmordolkar
@IYCGoa https://t.co/w5naU7q0xh",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5sLmdXoAQW_c7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5sLmdXoAQW_c7?format=jpg&name=large', type='photo')]"
323,2021-04-26 12:51:05+00:00,1386664127490269191,Goa may lose 200-300 lives per day in next 10 days: Rane https://t.co/aaTJVVPNVX via @@goanewshub,goanewshub,
324,2021-04-26 12:49:12+00:00,1386663651436732417,GFP @goaforwardparty President @Vijaisardesai with the candidates from his panel who won in Margao Municipal Council election https://t.co/AsAFQiZ3Fu,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5rO9NWEAIhF8d?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5rO9NWEAIhF8d?format=jpg&name=large', type='photo')]"
325,2021-04-26 12:48:58+00:00,1386663595581210631,"#COVID19 #Goa UPDATE: 2321 new infections, 38 deaths, 178 hospitalised leave the state with 15260 active patients https://t.co/sqvYBJNfFs",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5rLZIWYAQRxAk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5rLZIWYAQRxAk?format=jpg&name=large', type='photo')]"
326,2021-04-26 12:37:39+00:00,1386660746298232837,"Goa might lose 200-300 more lives per day in next 10 days, the situation is really grim: @visrane",goanewshub,
327,2021-04-26 12:36:51+00:00,1386660545810468866,15 days lockdown is a must: Sudin Dhavalikar https://t.co/zX1sfKVPe7 via @@goanewshub,goanewshub,
328,2021-04-26 12:26:09+00:00,1386657854023557122,.@SudinDhavalikar tweeted : I stand with my statement of 15 days lockdown and appeal to the CMO Goa to impose a strict lockdown for 15 days to break the chain and use the period to upgrade the health infrastructure and increase testing. https://t.co/7BNRZFyuqo,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5l9oNXMAAavrg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5l9oNXMAAavrg?format=jpg&name=large', type='photo')]"
329,2021-04-26 12:24:16+00:00,1386657379312230401,Goa Education Dept is following suicidal policy: Rohan Khaunte https://t.co/ZZIhgCjX2s via @@goanewshub,goanewshub,
330,2021-04-26 12:19:46+00:00,1386656247718371328,"Despairing situation in state, if Karnataka is going for lockdown, why not Goa ? : Alex Reginald https://t.co/X3ypoWwBT3 via @@goanewshub",goanewshub,
331,2021-04-26 12:18:57+00:00,1386656038485512201,".@RohanKhaunte tweets: Just like Exam Postponement, a Total Lockdown seems unavoidable. Delaying and Waiting for Central directives will only increase infection, deaths and chaos. Shouldn’t #GoaGovt act early Forewarning people for Preparedness ? https://t.co/acvi2fBeRH",goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5kTYWWYAQgqcs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5kTYWWYAQgqcs?format=jpg&name=large', type='photo')]"
332,2021-04-26 12:12:28+00:00,1386654407123636225,Goa should go for a lockdown: Vishwajit Rane https://t.co/D2pQa3iMvm via @@goanewshub,goanewshub,
333,2021-04-26 12:09:47+00:00,1386653733333860353,Mr Dilip Bhagat hope you understand what are you doing https://t.co/h8MidmwGP8 via @@goanewshub,goanewshub,
334,2021-04-26 11:58:40+00:00,1386650937888894976,Leo Rodrigues independent candidate won in ward 25 from #Mormugao Municipal Council,goanewshub,
335,2021-04-26 11:58:27+00:00,1386650881467117577,Catherina Xavier @GoaBJP backed Candidate(Also the eldest to contest MMC polls) won in ward 24 from #Mormugao Municipal Council,goanewshub,
336,2021-04-26 11:55:17+00:00,1386650085157588992,"#BREAKING Goa definitely needs to go under lockdown on lines of the other states like Maharashtra &amp; Karnataka for a particular period. More than economic activities, the lives of the people matter to us, tweets @visrane",goanewshub,
337,2021-04-26 11:52:44+00:00,1386649441214427139,"Margao Municipal Council: @bjp4goa candidate Babita Naik won from Ward No.25 
(Corr vishwesh Prabhudessai)",goanewshub,
338,2021-04-26 11:52:31+00:00,1386649388554932226,"Margao Municipal Council: Nimesia faleiro won from ward 23 backed by Fatorda Forward Panel 
(Corr vishwesh Prabhudessai)",goanewshub,
339,2021-04-26 11:52:18+00:00,1386649335530541057,"Margao Municipal Council: Damu Shirodkar won from ward no 21. He was supported by @digambarkamat  
(Corr vishwesh Prabhudessai)",goanewshub,
340,2021-04-26 11:19:48+00:00,1386641154683277317,"Highest ever #COVID19 deaths on Monday. Mortality bulletin of Goa 
26/04/21 
Total covid death's: 
38

09 death's at SGDH 
23 death's at GMC 
02 brought dead to Hospicio 
01 brought dead to Asilo 
02  death's south goa private hospital
01 death north goa private hospital",goanewshub,
341,2021-04-26 11:00:42+00:00,1386636349193687048,DyCM @BabuKavlekar with the candidates from his panel for Quepem Municipal Council. https://t.co/fSPDDvRdpu,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5SaQxUUAQr4aC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5SaQxUUAQr4aC?format=jpg&name=large', type='photo')]"
342,2021-04-26 10:59:27+00:00,1386636033916243971,Vinod Kinlekar alias Paney @GoaBJP backed Candidate won in ward 23 from #Mormugao Municipal Council https://t.co/0srzvXcIqq,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5SH5dVIAIa7vD?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5SH5dVIAIa7vD?format=jpg&name=large', type='photo')]"
343,2021-04-26 10:44:37+00:00,1386632299005956098,Journalist-turned-councillor Sudesh Bhonsle reacts after winning in Mormugao Municipal Council election.  watch the video https://t.co/XGUHv6ZObC,goanewshub,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386632168554729474/pu/img/2hfoihUwj5UkYRyp.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386632168554729474/pu/vid/490x270/uzVvWyqctWTiAlJ0.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386632168554729474/pu/vid/640x352/aWdaDG-OcnLSPSSk.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386632168554729474/pu/pl/m-tQAujmmqJOLING.m3u8?tag=12', bitrate=None)], duration=81.119, type='video')]"
344,2021-04-26 10:05:21+00:00,1386622419201232901,Mormugao Municipal Council: Shraddha Mahale reacts to her victory. https://t.co/D61UTfEI65,goanewshub,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1386622345582833664/pu/img/_mqwn_SNPm8pxi8O.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1386622345582833664/pu/pl/iiKt_yc5LENckVg-.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386622345582833664/pu/vid/490x270/R6YkOCLuaj_Vd1kL.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1386622345582833664/pu/vid/640x352/LUNxKccu5wvRS3yF.mp4?tag=12', bitrate=832000)], duration=33.461, type='video')]"
345,2021-04-26 10:03:01+00:00,1386621831952568322,Margao Municipal Council: Ghanashyam Shirodkar and Siddhant Gadekar of Model Margao panel won. https://t.co/3cJq8qxa9f,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5FNRLUcAY0zDO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5FNRLUcAY0zDO?format=jpg&name=large', type='photo')]"
346,2021-04-26 10:01:25+00:00,1386621428259168259,Devita Arolkar @BJP Backed Candidate won in ward 19 of #Mormugao Municipal Council. https://t.co/KYfbPckJ8Y,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5E1u_UcAIkpFR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5E1u_UcAIkpFR?format=jpg&name=large', type='photo')]"
347,2021-04-26 10:00:24+00:00,1386621173975314433,Margao Municipal Council: Sandra Fernandes  won in Ward No 20. https://t.co/cs3nB1N6ZI,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5Em9fUUAEDQ3k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5Em9fUUAEDQ3k?format=jpg&name=large', type='photo')]"
348,2021-04-26 09:58:45+00:00,1386620757443182600,Mormugao Municipal Council: Shraddha Mahale defeated social activist Tara Kerkar. https://t.co/7fVtbHknlv,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5EOugVgAAd9-2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5EOugVgAAd9-2?format=jpg&name=large', type='photo')]"
349,2021-04-26 09:56:40+00:00,1386620235445272576,Shraddha Mahale @GoaBJP backed Candidate won in ward 21 from #Mormugao Municipal Council. She defeated Tara Kerkar https://t.co/SZAxO61jFA,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5DwWaVkAM_s7k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5DwWaVkAM_s7k?format=jpg&name=large', type='photo')]"
350,2021-04-26 09:47:36+00:00,1386617953928441856,Sudesh Bhosle @GoaBJP Backed Candidate won in ward 22 from #Mormugao Municipal Council https://t.co/MEhQ5vftX9,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez5BriHWUAIx1ka?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez5BriHWUAIx1ka?format=jpg&name=large', type='photo')]"
351,2021-04-26 09:39:26+00:00,1386615895548563464,BJP @BJP4Goa to form its council in four out of five municipalities whose results were announced today; Margao to have council of @Goaforwardparty  &amp; @INCGoa https://t.co/sLdxE8VuIj,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez4_zR7XMAUoAFM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez4_zR7XMAUoAFM?format=jpg&name=large', type='photo')]"
352,2021-04-26 09:31:09+00:00,1386613812422332416,Yatin Kamurlekar@GoaBJP backed Candidate won in Ward 20 from #Mormugao Municipal Council https://t.co/87tUvcsKKu,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez496NXX0AYw6DO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez496NXX0AYw6DO?format=jpg&name=large', type='photo')]"
353,2021-04-26 09:29:13+00:00,1386613325560115206,Congress Wrests Power at Village Panchayat Paroda with South Goa District Congress Vice President  Deepak Kharangate being Elected Unopposed as the Sarpanch. @INCGoa @girishgoa https://t.co/rY0nh0rcYs,goanewshub,"[Photo(previewUrl='https://pbs.twimg.com/media/Ez49dxuWEAIn2kx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Ez49dxuWEAIn2kx?format=jpg&name=large', type='photo')]"
